oai_id,title,description,subject,creator,date,type,format,language,publisher,rights,source,relation,coverage,portal_url
info:ark/67531/metapth2328,large oval platter,large oval platter,platters | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2328/
info:ark/67531/metapth2329,large round platter,large round platter,platters | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2329/
info:ark/67531/metapth2330,medium size plates,medium size plates,salad plates | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2330/
info:ark/67531/metapth2331,large saucer for coffee cups,large saucer for coffee cups,saucers | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2331/
info:ark/67531/metapth2332,small saucer,"small saucer, used with 2004.003.012",saucers | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States,https://texashistory.unt.edu/ark:/67531/metapth2332/
info:ark/67531/metapth2333,sauceboat,sauce boat,sauce boats | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2333/
info:ark/67531/metapth2334,oval bowl,Medium size oval bowl.,bowls | Social Life and Customs - Furnishings - Dishes | dish,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2334/
info:ark/67531/metapth2335,round serving bowl and lid with hanldes,round serving bowl and lid with hanldes,bowls | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2335/
info:ark/67531/metapth2336,[A small cup with a gold design],"eight small cups, coffee?",coffee cups | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2336/
info:ark/67531/metapth2337,Set 23 plates with the Noritake mark,Set 23 plates with the Noritake mark,dinner plates | Social Life and Customs - Furnishings - Kitchenware | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2337/
info:ark/67531/metapth2338,[Plate with golden designs around the edges],set of 6 plates that were given to the donor by Rydonia Jones. They have a green noritake mark 16034,dessert plates | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States,https://texashistory.unt.edu/ark:/67531/metapth2338/
info:ark/67531/metapth2339,large serving bowl blue noritake mark # 16034,large serving bowl blue noritake mark # 16034,bowls | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2339/
info:ark/67531/metapth2340,14 small bowls,14 small bowls,bowls | Social Life and Customs - Furnishings - Dishes | fruit bowls,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2340/
info:ark/67531/metapth2341,"bowl with three rounded knobs for feet, goes with 2004.003.007","bowl with three rounded knobs for feet, goes with 2004.003.007",bowls | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2341/
info:ark/67531/metapth2342,12 bowls,12 bowls,bowls | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2342/
info:ark/67531/metapth2343,medium size seving platter,medium size serving platter,platters | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2343/
info:ark/67531/metapth2344,8 small saucers,8 small saucers,saucers | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2344/
info:ark/67531/metapth2345,12 dinner plates,12 dinner plates,dinner plates | Social Life and Customs - Furnishings - Dishes | plates,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2345/
info:ark/67531/metapth2346,"ladle, goes with 2004.003.012","ladle, goes with 2004.003.012",ladles | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2346/
info:ark/67531/metapth2347,creamer,creamer,sugar | creamers | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2347/
info:ark/67531/metapth2348,sugar container,sugar container,sugar | creamers | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2348/
info:ark/67531/metapth2349,small coffee pot,small coffee pot,coffee pots | Social Life and Customs - Furnishings - Kitchenware | coffee,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2349/
info:ark/67531/metapth2350,creamer,creamer,sugar | creamers | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2350/
info:ark/67531/metapth2351,sugar container and lid,sugar container and lid,sugar | creamers | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2351/
info:ark/67531/metapth2352,"fourteen coffee cups,","fourteen coffe cups,",coffee cups | Social Life and Customs - Furnishings - Dishes,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2352/
info:ark/67531/metapth2353,[Can sealer],"Can sealer purchased in the 1930's probably from Sears Roebuck. A sealer like this one was displayed in their 1930's catalogs. It belonged to Guy and Oma Wynn who lived in Orchard 1938-1950, Richmond 1950-1985 and earlier a t Crescent in Wharton County. Guy Wynn was Superintendent of Schools at several rural school districts in Wharton County, in Orchard and later the Fot Bend County School Superintendent, 1950-1958. At certain times during the 1930's, the state lacked funds to cash checks for their teachers; therefore, Guy Wynn chose not to cash his checks with the banks which were paying only 50% of their value. During those days, teachers would ""moonlight"" to support themselves and their families. Among other things, our family canned vegetables ""on the halves"" with local farmers. The farmers provided the product, cans, lids and labels, and the Wynns provided the labor and the expertise. Some of the favorite products were corn, field peas, and snapp beans. (this info was given by the donor",jar lids | Social Life and Customs - Furnishings - Kitchenware,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2353/
info:ark/67531/metapth2354,[double sided railroad bench made of wood],double sided railroad bench made of wood,Benches | Social Life and Customs - Furnishings - Furniture,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2354/
info:ark/67531/metapth2060,[Unidentified boy wearing a white collared shirt],photo of unknown boy,"Print,Photographic | People - Individuals",,,Photograph,Image,English,,,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2060/
info:ark/67531/metapth2061,[Emma Marek and William Marek],photo of Emma Marek and William Marek,"Print,Photographic | People - Individuals | Social Life and Customs - Families",,,Photograph,Image,English,,,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2061/
info:ark/67531/metapth2062,"[A boy with a dog in front of a house, a man is standing on the porch]","photo of a boy with a dog, in front of what could be the Marek House in Guy, Texas","Print,Photographic | Social Life and Customs - Pets - Dogs",,,Photograph,Image,English,,,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2062/
info:ark/67531/metapth2063,kids in cotton field in Guy,kids in cotton field in Guy,"Print,Photographic | Agriculture - Farming - Cotton",,,Photograph,Image,English,,,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2063/
info:ark/67531/metapth2064,[A group of school children],"Photo of a group of school kids (donor said it was Guy Lodge Hall, but the roof does not match that of the Lodge Hall)","Print,Photographic | Education - Schools",,,Photograph,Image,English,,Public,,,"United States - Texas - Fort Bend County - Guy | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2064/
info:ark/67531/metapth2065,"Frank Marek House, Guy, Texas","Frank Marek House, Guy, Texas","Print,Photographic | Social Life and Customs - Homes",,,Photograph,Image,English,,Public,,,"United States - Texas - Fort Bend County - Guy | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2065/
info:ark/67531/metapth2066,"[Letter written from the Republic of Texas, Fort Bend County on September 11, 1841.]","Letter written from the Republic of Texas, Fort Bend County on September 11, 1841, Signed by A.G. Owen, H.M. Thompson and Wyly Martin",Social Life and Customs - Correspondence | letters,,1841-09-11,Letter,Text,English,,Public,,,"United States - Texas - Fort Bend County | The Republic of Texas, 1836-1846 | 1841-09-11",https://texashistory.unt.edu/ark:/67531/metapth2066/
info:ark/67531/metapth2067,Letter written to Mr. W Vaughan.,Letter written to Mr. W Vaughan.,letters | Social Life and Customs - Correspondence,,1888-06-10,Letter,Text,English,,Public,,,"United States - Texas | The Cattle Boom, 1865-1890 | 1888-06-10",https://texashistory.unt.edu/ark:/67531/metapth2067/
info:ark/67531/metapth2068,Certificate of payment to W.W. Bowman for 40 dollars,Certificate of payment to W.W. Bowman for 40 dollars,Documents | Social Life and Customs - Clothing,,1836-12-08,Text,Image,English,,Public,,,"United States - Texas | The Republic of Texas, 1836-1846 | 1836-12-08",https://texashistory.unt.edu/ark:/67531/metapth2068/
info:ark/67531/metapth2069,Tintype of Tom McGee,Tintype of Tom McGee,tintypes | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2069/
info:ark/67531/metapth2070,[A photograph of an older woman inside of a case],daguerreotype [photograph] of an old lady,daguerreotypes | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2070/
info:ark/67531/metapth2071,Tintype of Tom McGee (right) and unknown boy (left),Tintype of Tom McGee (right) and unknown boy (left),tintypes | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2071/
info:ark/67531/metapth2072,[An unidentified older woman wearing a dark dress],photograph copy of an old lady,photographs | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2072/
info:ark/67531/metapth2073,photograph of unknown lady,photograph of unknown lady,tintypes | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2073/
info:ark/67531/metapth2074,copy of photgraph of a girl (Jones),copy of photograph of a girl (Jones),photographs | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2074/
info:ark/67531/metapth2075,[Henry Jones],photograph copy of Henry Jones,photographs | People - Individuals | Henry Jones,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2075/
info:ark/67531/metapth2076,[Group photo of people in front of a detailed backdrop],photograph of a group of people,tintypes | People - Groups,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2076/
info:ark/67531/metapth2077,Photograph of Unknown Lady,"Portrait of an unidentified young woman wearing a striped dress with a cameo at the collar. She is seated, with her left arm propped on a dark-colored marble box and is holding what appears to be an open cased portrait in her lap.",tintypes | portraits | People - Individuals,,,Photograph,"1 photograph : tintype, b&w",English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2077/
info:ark/67531/metapth2078,"[A photograph of an unidentified woman, inside of a wood case]",daguerreotype [photograph] of unknown young lady in wood case,daguerreotypes | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2078/
info:ark/67531/metapth2079,[A photograph of a woman inside of a case],Photo of a lady in a case,photographs | People - Individuals,,,Photograph,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2079/
info:ark/67531/metapth2080,copy photograph similar to photo of C.C. Dyer but back of photo says Foster,copy photograph similar to photo of C.C. Dyer but back of photo says Foster,photographs | People - Individuals,,,Photograph,Image,English,,Public,,,"United States - Texas | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2080/
